seed,n_qubits,depth_param,circuit_depth,n_cx,n_single_qubit_gates,total_gates,cx_density,noisy_expectation,zne_expectation,fold1,fold3,fold5,ideal_expectation
385,6,1,6,5,6,11,0.45454545454545453,0.9586666666666667,0.9624444444444449,0.9586666666666667,0.9466666666666667,0.94,0.9999999999999998
386,6,1,6,5,6,11,0.45454545454545453,-0.6306666666666667,-0.643888888888889,-0.6306666666666667,-0.5986666666666667,-0.5733333333333334,-0.686659879918979
387,6,1,6,5,6,11,0.45454545454545453,-0.6586666666666666,-0.6692777777777777,-0.6586666666666666,-0.638,-0.6166666666666667,-0.688895595892708
388,6,1,6,5,6,11,0.45454545454545453,0.5933333333333334,0.5939444444444446,0.5933333333333334,0.5926666666666667,0.5913333333333334,0.6234842841098148
389,6,1,6,5,6,11,0.45454545454545453,-0.928,-0.9454444444444448,-0.928,-0.8886666666666667,-0.8546666666666667,-0.9806713253849638
390,6,1,6,5,6,11,0.45454545454545453,0.856,0.8591111111111112,0.856,0.852,0.8453333333333334,0.8921361506523865
391,6,1,6,5,6,11,0.45454545454545453,0.9033333333333333,0.9063333333333334,0.9033333333333333,0.894,0.8886666666666667,0.9217931571395501
392,6,1,6,5,6,11,0.45454545454545453,0.964,0.9680555555555556,0.964,0.9553333333333334,0.9473333333333334,0.9999999999999998
393,6,1,6,5,6,11,0.45454545454545453,0.9653333333333334,0.9702222222222229,0.9653333333333334,0.9533333333333334,0.944,0.9999999999999999
394,6,1,6,5,6,11,0.45454545454545453,0.8513333333333334,0.8542222222222227,0.8513333333333334,0.8466666666666667,0.8406666666666667,0.904459064546455
395,6,1,6,5,6,11,0.45454545454545453,-0.596,-0.6103333333333338,-0.596,-0.5706666666666667,-0.5413333333333333,-0.6100579240617796
396,6,2,9,10,12,22,0.45454545454545453,0.258,0.25277777777777766,0.258,0.27066666666666667,0.2806666666666667,0.24310235555418952
397,6,2,9,10,12,22,0.45454545454545453,0.868,0.8795000000000003,0.868,0.85,0.826,0.9219296988392344
398,6,2,9,10,12,22,0.45454545454545453,-0.8726666666666667,-0.8973888888888892,-0.8726666666666667,-0.8293333333333334,-0.7786666666666666,-0.9260408487221474
399,6,2,9,10,12,22,0.45454545454545453,-0.18733333333333332,-0.19583333333333344,-0.18733333333333332,-0.17533333333333334,-0.15733333333333333,-0.22437213156458077
400,6,2,9,10,12,22,0.45454545454545453,-0.6533333333333333,-0.6710555555555558,-0.6533333333333333,-0.624,-0.5873333333333334,-0.6824539395704904
401,6,2,9,10,12,22,0.45454545454545453,-0.38866666666666666,-0.4043333333333334,-0.38866666666666666,-0.35733333333333334,-0.326,-0.43145898309019837
402,6,2,9,10,12,22,0.45454545454545453,0.9526666666666667,0.9583888888888888,0.9526666666666667,0.9406666666666667,0.9293333333333333,0.9999999999999999
403,6,2,9,10,12,22,0.45454545454545453,0.8726666666666667,0.8805555555555553,0.8726666666666667,0.8546666666666667,0.8393333333333334,0.9238694899215513
404,6,2,9,10,12,22,0.45454545454545453,0.31533333333333335,0.31533333333333324,0.31533333333333335,0.31533333333333335,0.31533333333333335,0.3364774159807664
405,6,2,9,10,12,22,0.45454545454545453,-0.2613333333333333,-0.26599999999999996,-0.2613333333333333,-0.24866666666666667,-0.24,-0.25303219322521847
406,6,2,9,10,12,22,0.45454545454545453,0.9533333333333334,0.9626111111111111,0.9533333333333334,0.9353333333333333,0.9166666666666666,1.0000000000000004
407,6,2,9,10,12,22,0.45454545454545453,-0.007333333333333333,-0.01883333333333334,-0.007333333333333333,0.017333333333333333,0.04,-0.039661780161377745
408,6,3,12,15,18,33,0.45454545454545453,0.222,0.21316666666666675,0.222,0.24133333333333334,0.25866666666666666,0.21720886518502416
409,6,3,12,15,18,33,0.45454545454545453,-0.15933333333333333,-0.16466666666666668,-0.15933333333333333,-0.142,-0.13266666666666665,-0.17457854047658977
410,6,3,12,15,18,33,0.45454545454545453,-0.014,-0.018444444444444454,-0.014,-0.004,0.004666666666666667,-0.04414248227541019
411,6,3,12,15,18,33,0.45454545454545453,-0.7526666666666667,-0.7696666666666669,-0.7526666666666667,-0.7186666666666667,-0.6846666666666666,-0.8105469859919642
412,6,3,12,15,18,33,0.45454545454545453,0.9493333333333334,0.9625000000000005,0.9493333333333334,0.9146666666666666,0.89,0.9999999999999998
413,6,3,12,15,18,33,0.45454545454545453,-0.9046666666666666,-0.9471111111111115,-0.9046666666666666,-0.8153333333333334,-0.7313333333333333,-0.9958893942700722
414,6,3,12,15,18,33,0.45454545454545453,-0.4226666666666667,-0.43800000000000006,-0.4226666666666667,-0.3953333333333333,-0.364,-0.4502901638431002
415,6,3,12,15,18,33,0.45454545454545453,0.09866666666666667,0.10538888888888892,0.09866666666666667,0.09133333333333334,0.07666666666666666,0.10145511089292389
416,6,3,12,15,18,33,0.45454545454545453,0.8033333333333333,0.8213888888888892,0.8033333333333333,0.76,0.7253333333333334,0.8411682635500214
417,6,3,12,15,18,33,0.45454545454545453,0.728,0.7438888888888889,0.728,0.6973333333333334,0.6653333333333333,0.7942463398848196
418,6,3,12,15,18,33,0.45454545454545453,0.09,0.08683333333333336,0.09,0.098,0.104,0.0901013945618458
419,6,3,12,15,18,33,0.45454545454545453,0.954,0.9686111111111111,0.954,0.9253333333333333,0.896,1.0
420,6,4,15,20,24,44,0.45454545454545453,-0.014,-0.017944444444444454,-0.014,-0.0033333333333333335,0.004,-0.008899964656848867
421,6,4,15,20,24,44,0.45454545454545453,-0.16333333333333333,-0.18466666666666673,-0.16333333333333333,-0.114,-0.07266666666666667,-0.18061382173895207
422,6,4,15,20,24,44,0.45454545454545453,0.18466666666666667,0.19266666666666674,0.18466666666666667,0.162,0.14733333333333334,0.20505290321868397
423,6,4,15,20,24,44,0.45454545454545453,0.866,0.8867222222222221,0.866,0.814,0.7746666666666666,0.928398097668879
424,6,4,15,20,24,44,0.45454545454545453,-0.18933333333333333,-0.1922777777777778,-0.18933333333333333,-0.18066666666666667,-0.17533333333333334,-0.1919853729010069
425,6,4,15,20,24,44,0.45454545454545453,-0.030666666666666665,-0.03611111111111112,-0.030666666666666665,-0.018666666666666668,-0.008,-0.040991238588426834
426,6,4,15,20,24,44,0.45454545454545453,-0.13933333333333334,-0.15172222222222226,-0.13933333333333334,-0.11733333333333333,-0.092,-0.17343213321959755
427,6,4,15,20,24,44,0.45454545454545453,-0.20666666666666667,-0.2303333333333334,-0.20666666666666667,-0.15266666666666667,-0.10666666666666667,-0.21877461018031297
428,6,4,15,20,24,44,0.45454545454545453,0.602,0.6399444444444443,0.602,0.53,0.4533333333333333,0.6542237463615241
429,6,4,15,20,24,44,0.45454545454545453,0.025333333333333333,0.02038888888888889,0.025333333333333333,0.034666666666666665,0.04466666666666667,0.014831242063010001
430,6,4,15,20,24,44,0.45454545454545453,0.19333333333333333,0.19500000000000006,0.19333333333333333,0.19,0.18666666666666668,0.2012731313330496
431,6,4,15,20,24,44,0.45454545454545453,0.4093333333333333,0.41211111111111126,0.4093333333333333,0.4026666666666667,0.3973333333333333,0.40647928946826783
432,6,5,18,25,30,55,0.45454545454545453,-0.49533333333333335,-0.5130555555555557,-0.49533333333333335,-0.456,-0.42133333333333334,-0.554025303897959
433,6,5,18,25,30,55,0.45454545454545453,-0.06066666666666667,-0.07261111111111114,-0.06066666666666667,-0.034,-0.010666666666666666,-0.08404351043704726
434,6,5,18,25,30,55,0.45454545454545453,0.14133333333333334,0.1415555555555556,0.14133333333333334,0.142,0.14133333333333334,0.13101960551454647
435,6,5,18,25,30,55,0.45454545454545453,-0.288,-0.30400000000000005,-0.288,-0.26266666666666666,-0.22933333333333333,-0.30500289432629996
436,6,5,18,25,30,55,0.45454545454545453,0.37466666666666665,0.40277777777777796,0.37466666666666665,0.324,0.26666666666666666,0.41548017981215596
437,6,5,18,25,30,55,0.45454545454545453,0.022,0.015500000000000009,0.022,0.03,0.044,-0.012421553931336475
438,6,5,18,25,30,55,0.45454545454545453,0.4073333333333333,0.4130555555555555,0.4073333333333333,0.392,0.38133333333333336,0.4226841687708274
439,6,5,18,25,30,55,0.45454545454545453,-0.4513333333333333,-0.49566666666666676,-0.4513333333333333,-0.356,-0.26866666666666666,-0.5032593517436029
440,6,5,18,25,30,55,0.45454545454545453,-0.0013333333333333333,-0.023166666666666676,-0.0013333333333333333,0.037333333333333336,0.082,-0.04004424548251597
441,6,5,18,25,30,55,0.45454545454545453,-0.14866666666666667,-0.16333333333333333,-0.14866666666666667,-0.116,-0.08733333333333333,-0.1726647303014
442,6,5,18,25,30,55,0.45454545454545453,0.25133333333333335,0.23966666666666672,0.25133333333333335,0.27466666666666667,0.298,0.26615886173176806
443,6,5,18,25,30,55,0.45454545454545453,-0.37933333333333336,-0.41744444444444456,-0.37933333333333336,-0.2986666666666667,-0.22333333333333333,-0.4384502594508313
444,6,6,21,30,36,66,0.45454545454545453,0.092,0.09533333333333333,0.092,0.082,0.076,0.09036059733116193
445,6,6,21,30,36,66,0.45454545454545453,0.19533333333333333,0.20288888888888895,0.19533333333333333,0.178,0.16333333333333333,0.21150466131839127
446,6,6,21,30,36,66,0.45454545454545453,0.104,0.12850000000000006,0.104,0.05333333333333334,0.004666666666666667,0.14043982127005705
447,6,6,21,30,36,66,0.45454545454545453,-0.07066666666666667,-0.08633333333333335,-0.07066666666666667,-0.04933333333333333,-0.016,-0.07566471501489254
448,6,6,21,30,36,66,0.45454545454545453,-0.57,-0.6071666666666667,-0.57,-0.48733333333333334,-0.4146666666666667,-0.6584713220933094
449,6,6,21,30,36,66,0.45454545454545453,-0.3566666666666667,-0.3753333333333334,-0.3566666666666667,-0.316,-0.2793333333333333,-0.3923311646966036
450,6,6,21,30,36,66,0.45454545454545453,0.19733333333333333,0.2076666666666667,0.19733333333333333,0.18,0.15866666666666668,0.20495044202556964
451,6,6,21,30,36,66,0.45454545454545453,0.21466666666666667,0.22827777777777783,0.21466666666666667,0.18133333333333335,0.15533333333333332,0.20222989748243866
452,6,6,21,30,36,66,0.45454545454545453,-0.494,-0.5243333333333333,-0.494,-0.44,-0.378,-0.5493538208688943
453,6,6,21,30,36,66,0.45454545454545453,0.25733333333333336,0.2765555555555558,0.25733333333333336,0.21,0.17333333333333334,0.33177356506233563
454,6,6,21,30,36,66,0.45454545454545453,-0.19466666666666665,-0.2232222222222222,-0.19466666666666665,-0.13866666666666666,-0.08133333333333333,-0.2614972807844903
455,6,6,21,30,36,66,0.45454545454545453,-0.02,-0.027000000000000017,-0.02,0.0006666666666666666,0.013333333333333334,-0.0460448146404716
456,6,7,24,35,42,77,0.45454545454545453,-0.102,-0.13411111111111115,-0.102,-0.023333333333333334,0.038,-0.161598620947759
457,6,7,24,35,42,77,0.45454545454545453,-0.05733333333333333,-0.06616666666666668,-0.05733333333333333,-0.034666666666666665,-0.018,-0.08732378865418769
458,6,7,24,35,42,77,0.45454545454545453,-0.17333333333333334,-0.1942222222222223,-0.17333333333333334,-0.12266666666666666,-0.08266666666666667,-0.20623495925111118
459,6,7,24,35,42,77,0.45454545454545453,-0.08133333333333333,-0.0918888888888889,-0.08133333333333333,-0.058,-0.037333333333333336,-0.09036679713350487
460,6,7,24,35,42,77,0.45454545454545453,-0.11533333333333333,-0.12455555555555559,-0.11533333333333333,-0.088,-0.07133333333333333,-0.1703460411651747
461,6,7,24,35,42,77,0.45454545454545453,-0.043333333333333335,-0.0617777777777778,-0.043333333333333335,0.0013333333333333333,0.03666666666666667,-0.07005143173347736
462,6,7,24,35,42,77,0.45454545454545453,-0.03,-0.0373888888888889,-0.03,-0.004666666666666667,0.008,-0.07386170867037285
463,6,7,24,35,42,77,0.45454545454545453,-0.208,-0.23027777777777778,-0.208,-0.154,-0.11133333333333334,-0.25824584763265157
464,6,7,24,35,42,77,0.45454545454545453,0.006,-0.0033333333333333383,0.006,0.028,0.046,-0.01718197262404334
465,6,7,24,35,42,77,0.45454545454545453,0.112,0.1136666666666667,0.112,0.10866666666666666,0.10533333333333333,0.13007700747131398
466,6,7,24,35,42,77,0.45454545454545453,0.088,0.09066666666666665,0.088,0.07933333333333334,0.07466666666666667,0.05989716304711868
467,6,7,24,35,42,77,0.45454545454545453,-0.352,-0.3823333333333335,-0.352,-0.2846666666666667,-0.22533333333333333,-0.40227351492570607
468,6,8,27,40,48,88,0.45454545454545453,-0.3473333333333333,-0.39416666666666683,-0.3473333333333333,-0.202,-0.11866666666666667,-0.46407466780084244
469,6,8,27,40,48,88,0.45454545454545453,0.09533333333333334,0.11611111111111116,0.09533333333333334,0.029333333333333333,-0.007333333333333333,0.15136355228975104
470,6,8,27,40,48,88,0.45454545454545453,0.016666666666666666,0.01522222222222222,0.016666666666666666,0.024,0.026,0.011285189030830246
471,6,8,27,40,48,88,0.45454545454545453,-0.050666666666666665,-0.06227777777777782,-0.050666666666666665,-0.018,0.0033333333333333335,-0.08439049900576057
472,6,8,27,40,48,88,0.45454545454545453,-0.21333333333333335,-0.24711111111111117,-0.21333333333333335,-0.14133333333333334,-0.07466666666666667,-0.28342534570038297
473,6,8,27,40,48,88,0.45454545454545453,0.06266666666666666,0.0511111111111111,0.06266666666666666,0.098,0.11866666666666667,0.004117717453880031
474,6,8,27,40,48,88,0.45454545454545453,-0.03666666666666667,-0.036222222222222246,-0.03666666666666667,-0.03866666666666667,-0.03933333333333333,-0.029415401186548142
475,6,8,27,40,48,88,0.45454545454545453,0.2813333333333333,0.309611111111111,0.2813333333333333,0.182,0.134,0.33038988014647297
476,6,8,27,40,48,88,0.45454545454545453,0.42133333333333334,0.44744444444444464,0.42133333333333334,0.35133333333333333,0.30266666666666664,0.4896947820080793
477,6,8,27,40,48,88,0.45454545454545453,-0.035333333333333335,-0.02761111111111111,-0.035333333333333335,-0.05466666666666667,-0.06933333333333333,0.000862325436649207
478,6,8,27,40,48,88,0.45454545454545453,0.09333333333333334,0.09161111111111116,0.09333333333333334,0.09733333333333333,0.10066666666666667,0.06192109719804621
479,6,8,27,40,48,88,0.45454545454545453,0.08133333333333333,0.08272222222222227,0.08133333333333333,0.068,0.06733333333333333,0.0689315535231714
